dt,kind,value
2001-06-29,C,13.6238699637
2001-06-30,C,14.0441590323
2001-07-01,C,13.2182300958
2001-07-02,C,12.611473665
2001-07-03,C,12.2356731789
2001-07-04,C,12.2175378838
2001-07-05,C,15.7407589776
2001-07-06,C,17.104984729
2001-07-07,C,17.0920064925
2001-07-08,C,18.1957788094
2001-07-09,C,20.2297336661
2001-07-10,C,19.7757373957
2001-07-11,C,18.506501044
2001-07-12,C,19.5638602621
2001-07-13,C,18.9833744083
2001-07-14,C,18.7538630007
2001-07-15,C,16.6754498247
2001-07-16,C,15.9377483592
2001-07-17,C,14.7337469481
2001-07-18,C,15.0392079898
2001-07-19,C,14.5024249743
2001-07-20,C,13.718541712
2001-07-21,C,14.0702427264
2001-07-22,C,12.9928375458
2001-07-23,C,12.2966172902
2001-07-24,C,12.6887046196
2001-07-25,C,12.6231930166
2001-07-26,C,11.3837345617
2001-07-27,C,12.2927693488
2001-07-28,C,11.5257935803
2001-07-29,C,12.1751601842
2001-07-30,C,15.1399557636
2001-07-31,C,11.6312818719
2001-08-01,C,13.4739550536
2001-08-02,C,13.8189371765
2001-08-03,C,13.6092393581
2001-08-04,C,13.6662983782
2001-08-05,C,13.0334339439
2001-08-06,C,12.0071445964
2001-08-07,C,12.1650535088
2001-08-08,C,13.8224044517
2001-08-09,C,14.2503726597
2001-08-10,C,15.161589084
2001-08-11,C,17.3456227176
2001-08-12,C,17.6835602315
2001-08-13,C,16.8403014555
2001-08-14,C,18.4054177581
2001-08-15,C,17.5795388736
2001-08-16,C,18.194811729
2001-08-17,C,18.833974232
2001-08-18,C,18.831125607
2001-08-19,C,16.5608047719
2001-08-20,C,15.0231711955
2001-08-21,C,14.2393638423
2001-08-22,C,14.305503159
2001-08-23,C,15.8926717076
2001-08-24,C,16.9567062234
2001-08-25,C,17.0731026674
2001-08-26,C,16.2757559625
2001-08-27,C,16.213786013
2001-08-28,C,16.7230710681
2001-08-29,C,16.4872125394
2001-08-30,C,17.1474973015
2001-08-31,C,17.7852859282
2001-09-01,C,17.3506046582
2001-09-02,C,18.2547808799
2001-09-03,C,18.3437254971
2001-09-04,C,19.1287481123
2001-09-05,C,19.4049467001
2001-09-06,C,19.2763747841
2001-09-07,C,18.7246552314
2001-09-08,C,20.2812422398
2001-09-09,C,20.0041941397
2001-09-10,C,19.9491457004
2001-09-11,C,19.2551635014
2001-09-12,C,20.662318174
2001-09-13,C,19.1190466128
2001-09-14,C,17.8547675916
2001-09-15,C,16.8812025778
2001-09-16,C,16.4140541556
2001-09-17,C,16.5640156088
2001-09-18,C,17.2462856194
2001-09-19,C,17.8325695521
2001-09-20,C,16.3727475202
2001-09-21,C,14.5779742965
2001-09-22,C,15.0401994072
2001-09-23,C,14.0202167001
2001-09-24,C,15.3209007445
2001-09-25,C,15.3837571303
2001-09-26,C,16.0067221886
2001-09-27,C,14.8726375711
2001-09-28,C,15.8044900831
2001-09-29,C,16.150875762
2001-09-30,C,15.6472346663
2001-10-01,C,15.8205336006
2001-10-02,C,17.2271126992
2001-10-03,C,17.1685695521
2001-10-04,C,16.4999877281
2001-10-05,C,16.0817716078
2001-10-06,C,15.5598594735
2001-10-07,C,15.2480858342
2001-10-08,C,16.2701211449
2001-10-09,C,16.8314292602
2001-10-10,C,16.8160070162
2001-10-11,C,15.4461692249
2001-10-12,C,15.9846459447
2001-10-13,C,14.4673482134
2001-10-14,C,15.0086423135
2001-10-15,C,16.3608803049
2001-10-16,C,16.9005751239
2001-10-17,C,16.2246911745
2001-10-18,C,17.7516445165
2001-10-19,C,18.7943187384
2001-10-20,C,19.3583326127
2001-10-21,C,19.06402322
2001-10-22,C,20.8898771844
2001-10-23,C,21.3564386529
2001-10-24,C,23.6240791895
2001-10-25,C,22.774609683
2001-10-26,C,22.9947271034
2001-10-27,C,22.8703654478
2001-10-28,C,23.3797118668
2001-10-29,C,22.7361635017
2001-10-30,C,21.3790455389
2001-10-31,C,21.4320397496
2001-11-01,C,20.1468137069
2001-11-02,C,20.9234562773
2001-11-03,C,21.1071097242
2001-11-04,C,22.1885096545
2001-11-05,C,22.560489362
2001-11-06,C,23.8327942725
2001-11-07,C,23.7498027087
2001-11-08,C,21.5433338551
2001-11-09,C,20.4982073299
2001-11-10,C,18.7921234545
2001-11-11,C,20.1572273443
2001-11-12,C,22.0263808839
2001-11-13,C,21.8329018666
2001-11-14,C,21.2513997874
2001-11-15,C,21.0041724334
2001-11-16,C,21.3169229684
2001-11-17,C,22.0964048765
2001-11-18,C,22.3523041506
2001-11-19,C,21.5526072054
2001-11-20,C,20.4935251551
2001-11-21,C,19.093135326
2001-11-22,C,20.6499521861
2001-11-23,C,19.9759189247
2001-11-24,C,20.9870542756
2001-11-25,C,21.4796383903
2001-11-26,C,22.5691074757
2001-11-27,C,23.4527241626
2001-11-28,C,24.4910963703
2001-11-29,C,24.3356023368
2001-11-30,C,24.6626205774
2001-12-01,C,23.415910309
2001-12-02,C,24.4979713398
2001-12-03,C,24.3784883524
2001-12-04,C,24.8856048941
2001-12-05,C,25.7416307228
2001-12-06,C,25.5729885099
2001-12-07,C,26.6666433538
2001-12-08,C,26.0355801043
2001-12-09,C,24.2260415235
2001-12-10,C,24.1590093638
2001-12-11,C,26.4256498152
2001-12-12,C,26.5488611327
2001-12-13,C,26.9305272858
2001-12-14,C,27.8474967915
2001-12-15,C,27.3276205578
2001-12-16,C,27.7642290932
2001-12-17,C,24.8766420657
2001-12-18,C,23.4297680448
2001-12-19,C,25.2407134836
2001-12-20,C,25.3064172186
2001-12-21,C,23.6646126275
2001-12-22,C,25.723851894
2001-12-23,C,25.3012273824
2001-12-24,C,25.482045211
2001-12-25,C,29.4065110009
2001-12-26,C,31.1307493307
2001-12-27,C,30.6706824584
2001-12-28,C,31.0735551662
2001-12-29,C,31.8568803324
2001-12-30,C,31.6452542957
2001-12-31,C,33.1637697776
2002-01-01,C,32.7441231016
2002-01-02,C,32.9817428258
2002-01-03,C,32.9412787161
2002-01-04,C,32.1375442332
2002-01-05,C,32.8387389045
2002-01-06,C,33.5505516499
2002-01-07,C,31.7906418391
2002-01-08,C,31.9440782534
2002-01-09,C,31.0656424758
2002-01-10,C,30.1711609679
2002-01-11,C,30.0516693801
2002-01-12,C,31.6346753143
2002-01-13,C,31.9880261502
2002-01-14,C,29.8644188549
2002-01-15,C,30.4033630212
2002-01-16,C,30.4480410992
2002-01-17,C,31.0192894769
2002-01-18,C,30.9543648311
2002-01-19,C,30.4835219657
2002-01-20,C,28.6954481407
2002-01-21,C,27.650467552
2002-01-22,C,27.9028162846
2002-01-23,C,28.9051111354
2002-01-24,C,30.1703610529
2002-01-25,C,31.2360026121
2002-01-26,C,30.857856332
2002-01-27,C,29.9652445929
2002-01-28,C,29.7861022179
2002-01-29,C,31.8196511339
2002-01-30,C,30.2985549842
2002-01-31,C,30.2918637524
2002-02-01,C,32.695809715
2002-02-02,C,33.3572193254
2002-02-03,C,33.9978740011
2002-02-04,C,33.6565883622
2002-02-05,C,33.1095955451
2002-02-06,C,33.2287247441
2002-02-07,C,32.7075445562
2002-02-08,C,32.1634736303
2002-02-09,C,33.2532332792
2002-02-10,C,32.8528056072
2002-02-11,C,32.3817635237
2002-02-12,C,32.6346303403
2002-02-13,C,32.3258907054
2002-02-14,C,33.2540246143
2002-02-15,C,33.0412220766
2002-02-16,C,33.5854871375
2002-02-17,C,35.0441002318
2002-02-18,C,35.3956438843
2002-02-19,C,35.5929234885
2002-02-20,C,34.2500033315
2002-02-21,C,33.3517892281
2002-02-22,C,33.7923404282
2002-02-23,C,33.4600273512
2002-02-24,C,33.0849437669
2002-02-25,C,30.9384525204
2002-02-26,C,30.1775550637
2002-02-27,C,30.3290462167
2002-02-28,C,29.8569623103
2002-03-01,C,30.6314542686
2002-03-02,C,31.0982691053
2002-03-03,C,31.7961811917
2002-03-04,C,31.6701953644
2002-03-05,C,30.4106923058
2002-03-06,C,32.23638753
2002-03-07,C,30.1595564976
2002-03-08,C,32.4894258613
2002-03-09,C,29.8730177883
2002-03-10,C,32.2434144062
2002-03-11,C,32.1874873598
2002-03-12,C,32.7155517041
2002-03-13,C,31.1041872074
2002-03-14,C,31.7038835357
2002-03-15,C,33.0243026443
2002-03-16,C,32.1640365367
2002-03-17,C,30.5684806689
2002-03-18,C,29.697601745
2002-03-19,C,29.8368537119
2002-03-20,C,29.9174807322
2002-03-21,C,29.3125326376
2002-03-22,C,28.5340756614
2002-03-23,C,28.7030467173
2002-03-24,C,27.678238262
2002-03-25,C,28.7337166448
2002-03-26,C,28.7971818418
2002-03-27,C,27.4592326989
2002-03-28,C,27.5016086239
2002-03-29,C,28.7324605568
2002-03-30,C,27.7687491938
2002-03-31,C,27.2942185405
2002-04-01,C,26.8286520067
2002-04-02,C,26.4908009228
2002-04-03,C,26.162817875
2002-04-04,C,26.5835285474
2002-04-05,C,27.595676441
2002-04-06,C,26.3536832789
2002-04-07,C,26.1786925549
2002-04-08,C,25.99617399
2002-04-09,C,25.5635979078
2002-04-10,C,24.6215325356
2002-04-11,C,25.9439205389
2002-04-12,C,27.1200589865
2002-04-13,C,25.7434456028
2002-04-14,C,27.0372670483
2002-04-15,C,26.1881511941
2002-04-16,C,26.6082156594
2002-04-17,C,26.3787656191
2002-04-18,C,26.530981784
2002-04-19,C,26.9265524223
2002-04-20,C,26.4368729781
2002-04-21,C,28.4060375416
2002-04-22,C,29.7448892923
2002-04-23,C,28.1520644894
2002-04-24,C,30.0338569153
2002-04-25,C,29.5128472044
2002-04-26,C,29.5349874002
2002-04-27,C,29.8010474545
2002-04-28,C,31.1232194805
2002-04-29,C,31.9638946832
2002-04-30,C,31.8224750048
2002-05-01,C,31.9348873829
2002-05-02,C,30.7982824339
2002-05-03,C,28.4161633818
2002-05-04,C,28.5707297559
2002-05-05,C,30.1397193351
2002-05-06,C,30.0905569734
2002-05-07,C,32.4566733945
2002-05-08,C,33.1850335821
2002-05-09,C,33.6488873532
2002-05-10,C,34.6414454138
2002-05-11,C,33.8878744191
2002-05-12,C,33.842795662
2002-05-13,C,34.2413166028
2002-05-14,C,33.8141788433
2002-05-15,C,33.6374887415
2002-05-16,C,34.3790634827
2002-05-17,C,32.9317943004
2002-05-18,C,34.0223290746
2002-05-19,C,33.8711750481
2002-05-20,C,33.2895298421
2002-05-21,C,32.7735372209
2002-05-22,C,33.6525736813
2002-05-23,C,31.8088378075
2002-05-24,C,30.9133980277
2002-05-25,C,29.9815046897
2002-05-26,C,30.5422287994
2002-05-27,C,30.0292845234
2002-05-28,C,28.2515819725
2002-05-29,C,27.95350231
2002-05-30,C,27.7905045179
2002-05-31,C,29.2575239144
2002-06-01,C,29.2236807994
2002-06-02,C,29.0662239495
2002-06-03,C,30.4359166165
2002-06-04,C,31.8259020146
2002-06-05,C,31.8142377556
2002-06-06,C,31.7923745441
2002-06-07,C,30.0870867221
2002-06-08,C,29.1988868979
2002-06-09,C,29.8301394028
2002-06-10,C,29.4371960342
2002-06-11,C,29.0257908324
2002-06-12,C,28.9943934172
2002-06-13,C,29.3212679852
2002-06-14,C,29.7443220324
2002-06-15,C,29.0999376867
2002-06-16,C,28.568872391
2002-06-17,C,26.8861786162
2002-06-18,C,27.5629103398
2002-06-19,C,27.1025997138
2002-06-20,C,28.1452596811
2002-06-21,C,29.0043247468
2002-06-22,C,27.9119042327
2002-06-23,C,29.7376068161
2002-06-24,C,29.2884121455
2002-06-25,C,29.4815456038
2002-06-26,C,29.7053778208
2002-06-27,C,30.3639824342
2002-06-28,C,32.1470479833
2002-06-29,C,34.0385650083
2002-06-30,C,32.371745984
2002-07-01,C,33.5263132658
2002-07-02,C,33.8403546222
2002-07-03,C,34.7693939393
2002-07-04,C,35.0377467151
2002-07-05,C,35.5204432361
2002-07-06,C,36.506788319
2002-07-07,C,35.7880866022
2002-07-08,C,35.9274657457
2002-07-09,C,34.3753044752
2002-07-10,C,34.4400989694
2002-07-11,C,35.1779853691
2002-07-12,C,35.6770064622
2002-07-13,C,35.0789052175
2002-07-14,C,33.8170523903
2002-07-15,C,35.0839231133
2002-07-16,C,36.3135913837
2002-07-17,C,35.1164924124
2002-07-18,C,33.9858671886
2002-07-19,C,33.439637595
2002-07-20,C,33.975219005
2002-07-21,C,33.2882447671
2002-07-22,C,35.7283836726
2002-07-23,C,38.1931908687
2002-07-24,C,38.0330624026
2002-07-25,C,38.1559745158
2002-07-26,C,37.6913584624
2002-07-27,C,38.6776231519
2002-07-28,C,37.8467743027
2002-07-29,C,36.759332856
2002-07-30,C,36.0629472215
2002-07-31,C,33.5517927767
2002-08-01,C,34.95775366
2002-08-02,C,36.7727542671
2002-08-03,C,34.2827204175
2002-08-04,C,33.0725286709
2002-08-05,C,33.3349081613
2002-08-06,C,34.2710486965
2002-08-07,C,33.5457584078
2002-08-08,C,34.4964027435
2002-08-09,C,33.0957983422
2002-08-10,C,31.2204427728
2002-08-11,C,32.1085577214
2002-08-12,C,31.7435680402
2002-08-13,C,29.6758229238
2002-08-14,C,30.489672057
2002-08-15,C,30.2366167249
2002-08-16,C,30.8427846028
2002-08-17,C,31.0732611484
2002-08-18,C,30.6124943929
2002-08-19,C,29.855673737
2002-08-20,C,29.6565844193
2002-08-21,C,29.146335883
2002-08-22,C,29.1160434123
2002-08-23,C,27.5337261874
2002-08-24,C,28.0173596665
2002-08-25,C,27.1289508641
2002-08-26,C,27.9746207835
2002-08-27,C,28.7581001795
2002-08-28,C,28.99807884
2002-08-29,C,30.0234300613
2002-08-30,C,29.8192442617
2002-08-31,C,32.6955637327
2002-09-01,C,33.8949143085
2002-09-02,C,33.2482738719
2002-09-03,C,32.4900166927
2002-09-04,C,31.8472747993
2002-09-05,C,30.9296238959
2002-09-06,C,31.5517101395
2002-09-07,C,32.4649417112
2002-09-08,C,32.6175334073
2002-09-09,C,33.1141552184
2002-09-10,C,31.9803291232
2002-09-11,C,33.4516258391
2002-09-12,C,34.1138895916
2002-09-13,C,33.5426353152
2002-09-14,C,34.6134753282
2002-09-15,C,35.0717661589
2002-09-16,C,35.2591727181
2002-09-17,C,36.1671559391
2002-09-18,C,36.4372122737
2002-09-19,C,37.0334490151
2002-09-20,C,36.1646188539
2002-09-21,C,34.9137863488
2002-09-22,C,35.4616945188
2002-09-23,C,35.9739032782
2002-09-24,C,35.1259220436
2002-09-25,C,36.2448197994
2002-09-26,C,36.868098753
2000-01-01,D,0.0969801653423
2000-01-02,D,-1.52310777975
2000-01-03,D,-3.10073472715
2000-01-04,D,-2.66059853579
2000-01-05,D,-3.41740227058
2000-01-06,D,-4.83375870714
2000-01-07,D,-4.02067850208
2000-01-08,D,-1.58310180465
2000-01-09,D,-1.28056499286
2000-01-10,D,-1.28060198822
2000-01-11,D,-0.844918730869
2000-01-12,D,-0.107889966299
2000-01-13,D,-1.04491278994
2000-01-14,D,-1.15957822382
2000-01-15,D,-1.32973644887
2000-01-16,D,-0.878306186428
2000-01-17,D,-0.369748827724
2000-01-18,D,-0.170439816163
2000-01-19,D,-0.874132000586
2000-01-20,D,1.29864696327
2000-01-21,D,0.630789925256
2000-01-22,D,1.51696733606
2000-01-23,D,1.33757162479
2000-01-24,D,1.2472367117
2000-01-25,D,1.69108966707
2000-01-26,D,1.73826135168
2000-01-27,D,0.408101403202
2000-01-28,D,3.55921989253
2000-01-29,D,2.07414482913
2000-01-30,D,1.03113371669
2000-01-31,D,-0.526434207853
2000-02-01,D,0.266885037126
2000-02-02,D,-0.0447194824785
2000-02-03,D,0.580582182413
2000-02-04,D,0.750859848388
2000-02-05,D,0.244477358448
2000-02-06,D,0.438428034011
2000-02-07,D,0.350421292416
2000-02-08,D,-0.929945208404
2000-02-09,D,-1.93948019148
2000-02-10,D,-1.54013251206
2000-02-11,D,-2.71331011792
2000-02-12,D,-2.19269640597
2000-02-13,D,-0.918236291004
2000-02-14,D,-0.869832257229
2000-02-15,D,-2.95847450891
2000-02-16,D,-3.90130582219
2000-02-17,D,-2.71618767862
2000-02-18,D,-1.11556740091
2000-02-19,D,-0.0559672010264
2000-02-20,D,-0.518331687335
2000-02-21,D,-0.0594275339762
2000-02-22,D,1.07659873463
2000-02-23,D,-0.225397521013
2000-02-24,D,-1.3932747098
2000-02-25,D,-1.72063086241
2000-02-26,D,-1.96852902027
2000-02-27,D,-0.244594377686
2000-02-28,D,-0.595922747021
2000-02-29,D,1.19890974897
2000-03-01,D,0.230015728416
2000-03-02,D,0.435292741661
2000-03-03,D,2.14004591215
2000-03-04,D,2.20660138407
2000-03-05,D,3.20575707341
2000-03-06,D,3.6798188388
2000-03-07,D,3.96651775624
2000-03-08,D,2.98025005742
2000-03-09,D,5.4660383905
2000-03-10,D,6.32190141394
2000-03-11,D,8.08922765241
2000-03-12,D,9.96510451048
2000-03-13,D,11.8109618128
2000-03-14,D,11.644998949
2000-03-15,D,12.6672055226
2000-03-16,D,12.1137852729
2000-03-17,D,13.2253530274
2000-03-18,D,12.0429576411
2000-03-19,D,10.8838833542
2000-03-20,D,9.41063826158
2000-03-21,D,9.58132857931
2000-03-22,D,9.15066088918
2000-03-23,D,9.78490907759
2000-03-24,D,9.88562903478
2000-03-25,D,8.49691819659
2000-03-26,D,7.51558694031
2000-03-27,D,9.81746051936
2000-03-28,D,8.16594249265
2000-03-29,D,5.94377395562
2000-03-30,D,6.41551762165
2000-03-31,D,4.85599158705
2000-04-01,D,7.101909996
2000-04-02,D,5.23944334574
2000-04-03,D,5.80630627854
2000-04-04,D,7.81557027091
2000-04-05,D,8.35674259662
2000-04-06,D,9.28960674832
2000-04-07,D,8.7371079889
2000-04-08,D,7.86764291792
2000-04-09,D,6.32095751914
2000-04-10,D,6.38959842102
2000-04-11,D,6.23232313131
2000-04-12,D,8.53188396865
2000-04-13,D,9.23514107767
2000-04-14,D,10.270362665
2000-04-15,D,9.71747154443
2000-04-16,D,8.29175042187
2000-04-17,D,8.51729801397
2000-04-18,D,9.73454908899
2000-04-19,D,11.0375114366
2000-04-20,D,9.51737330254
2000-04-21,D,11.0346786518
2000-04-22,D,11.3242831808
2000-04-23,D,11.8126471231
2000-04-24,D,11.6127877936
2000-04-25,D,12.7680989266
2000-04-26,D,13.215217856
2000-04-27,D,12.7806598621
2000-04-28,D,14.1969951004
2000-04-29,D,13.364118365
2000-04-30,D,13.6575715781
2000-05-01,D,12.3735551455
2000-05-02,D,13.6088179954
2000-05-03,D,14.9378254394
2000-05-04,D,14.4296441291
2000-05-05,D,14.2978436871
2000-05-06,D,15.3758680346
2000-05-07,D,15.3485093267
2000-05-08,D,15.3541126036
2000-05-09,D,14.6752101367
2000-05-10,D,14.516689432
2000-05-11,D,14.6516282108
2000-05-12,D,14.6630610193
2000-05-13,D,14.0403406041
2000-05-14,D,13.5405178428
2000-05-15,D,14.3050621739
2000-05-16,D,13.4288147113
2000-05-17,D,12.4585907766
2000-05-18,D,12.4007118086
2000-05-19,D,12.1972906604
2000-05-20,D,12.533093462
2000-05-21,D,12.8434809746
2000-05-22,D,11.0547785111
2000-05-23,D,13.2374130362
2000-05-24,D,13.0023062097
2000-05-25,D,12.3578980436
2000-05-26,D,11.7661672957
2000-05-27,D,10.5699710493
2000-05-28,D,9.49191807225
2000-05-29,D,11.1963536641
2000-05-30,D,11.0163525121
2000-05-31,D,11.7927387244
2000-06-01,D,12.0904686845
2000-06-02,D,12.021878427
2000-06-03,D,10.5513401242
2000-06-04,D,10.909071237
2000-06-05,D,12.3619947423
2000-06-06,D,12.1905417658
2000-06-07,D,12.3838927598
2000-06-08,D,12.2914332817
2000-06-09,D,11.7826545836
2000-06-10,D,12.9390117314
2000-06-11,D,11.9993818333
2000-06-12,D,12.6531508559
2000-06-13,D,11.0019229192
2000-06-14,D,11.4752608202
2000-06-15,D,13.151176883
2000-06-16,D,14.4598892944
2000-06-17,D,14.0043947081
2000-06-18,D,14.0266896856
2000-06-19,D,14.1551752662
2000-06-20,D,13.5378901286
2000-06-21,D,12.3154500979
2000-06-22,D,13.4805498207
2000-06-23,D,13.4577166793
2000-06-24,D,12.696784835
2000-06-25,D,12.1926062641
2000-06-26,D,12.5269915861
2000-06-27,D,11.5875533975
2000-06-28,D,12.6376255606
2000-06-29,D,13.4276025723
2000-06-30,D,13.7383221851
2000-07-01,D,14.4409944225
2000-07-02,D,13.4425192209
2000-07-03,D,13.0812101509
2000-07-04,D,12.561830342
2000-07-05,D,13.4999443749
2000-07-06,D,12.4792351085
2000-07-07,D,13.5098749082
2000-07-08,D,14.2676171517
2000-07-09,D,14.5067097553
2000-07-10,D,14.8474877103
2000-07-11,D,13.5719271197
2000-07-12,D,12.6032447204
2000-07-13,D,13.2324969838
2000-07-14,D,12.7352064879
2000-07-15,D,13.4289394651
2000-07-16,D,14.1548392897
2000-07-17,D,13.6116368044
2000-07-18,D,13.8041801603
2000-07-19,D,15.5195553077
2000-07-20,D,15.2488629844
2000-07-21,D,16.0282336999
2000-07-22,D,16.3167151903
2000-07-23,D,18.0360115122
2000-07-24,D,17.7372541203
2000-07-25,D,18.6594468271
2000-07-26,D,16.2167292001
2000-07-27,D,17.3611926227
2000-07-28,D,17.7706345617
2000-07-29,D,17.4707029887
2000-07-30,D,19.0192036837
2000-07-31,D,18.4292922431
2000-08-01,D,19.0412304672
2000-08-02,D,17.9602475102
2000-08-03,D,18.6230339781
2000-08-04,D,19.8333419436
2000-08-05,D,21.8438502784
2000-08-06,D,20.4916616388
2000-08-07,D,21.9552431805
2000-08-08,D,21.4510539454
2000-08-09,D,21.5223094505
2000-08-10,D,19.6701458823
2000-08-11,D,20.3799280955
2000-08-12,D,21.2484415699
2000-08-13,D,20.7682375546
2000-08-14,D,20.7925202361
2000-08-15,D,20.4957449275
2000-08-16,D,22.0915789166
2000-08-17,D,21.4079896237
2000-08-18,D,22.29191427
2000-08-19,D,23.1333562588
2000-08-20,D,21.3595218601
2000-08-21,D,21.5628140948
2000-08-22,D,21.8128001614
2000-08-23,D,22.3553449534
2000-08-24,D,21.772049591
2000-08-25,D,22.3433552327
2000-08-26,D,22.5488064923
2000-08-27,D,23.5937563602
2000-08-28,D,23.6558649677
2000-08-29,D,24.8160024758
2000-08-30,D,23.5495738464
2000-08-31,D,22.9077730918
2000-09-01,D,23.0670808268
2000-09-02,D,25.2797540835
2000-09-03,D,24.2620167177
2000-09-04,D,24.88080104
2000-09-05,D,26.3612069914
2000-09-06,D,27.9788373668
2000-09-07,D,27.6376561812
2000-09-08,D,26.2159292101
2000-09-09,D,26.7677700976
2000-09-10,D,26.9891608397
2000-09-11,D,26.351751328
2000-09-12,D,26.5914255158
2000-09-13,D,26.3976849414
2000-09-14,D,24.8007711131
2000-09-15,D,26.7814366308
2000-09-16,D,24.6578039796
2000-09-17,D,23.9871105375
2000-09-18,D,23.4463390411
2000-09-19,D,24.831631511
2000-09-20,D,24.6602014636
2000-09-21,D,24.6854075042
2000-09-22,D,25.9285590863
2000-09-23,D,24.6229603833
2000-09-24,D,24.2295255291
2000-09-25,D,24.8837225384
2000-09-26,D,25.018891977
2000-09-27,D,24.3729063068
2000-09-28,D,23.8198291046
2000-09-29,D,23.5556805092
2000-09-30,D,23.1988691196
2000-10-01,D,24.0995783539
2000-10-02,D,23.5053126108
2000-10-03,D,23.0477847248
2000-10-04,D,20.8290964454
2000-10-05,D,21.2700748416
2000-10-06,D,20.7129641937
2000-10-07,D,21.3675773713
2000-10-08,D,20.185293454
2000-10-09,D,20.0061151389
2000-10-10,D,20.6779753818
2000-10-11,D,20.6882729148
2000-10-12,D,18.119191052
2000-10-13,D,18.4939425386
2000-10-14,D,18.2370032086
2000-10-15,D,17.1229142519
2000-10-16,D,18.2784248514
2000-10-17,D,18.0619915513
2000-10-18,D,16.9804553255
2000-10-19,D,16.7929218416
2000-10-20,D,16.8792349897
2000-10-21,D,15.0916921182
2000-10-22,D,15.4975689139
2000-10-23,D,16.4798368496
2000-10-24,D,16.257827039
2000-10-25,D,14.0836313335
2000-10-26,D,12.7779746274
2000-10-27,D,12.2583767159
2000-10-28,D,12.663962636
2000-10-29,D,12.2809457338
2000-10-30,D,12.1774263548
2000-10-31,D,13.5127177354
2000-11-01,D,14.7422415954
2000-11-02,D,15.2247059606
2000-11-03,D,16.9789542781
2000-11-04,D,16.8422764692
2000-11-05,D,16.7399373898
2000-11-06,D,15.0767298158
2000-11-07,D,15.0273915039
2000-11-08,D,14.7915296061
2000-11-09,D,15.7408443952
2000-11-10,D,14.7711694399
2000-11-11,D,15.8277877859
2000-11-12,D,16.0566426556
2000-11-13,D,16.827759011
2000-11-14,D,18.5356148272
2000-11-15,D,18.9707122693
2000-11-16,D,17.6515212602
2000-11-17,D,18.4155583528
2000-11-18,D,19.4102609736
2000-11-19,D,17.7583742301
2000-11-20,D,18.9527971474
2000-11-21,D,18.4836738796
2000-11-22,D,18.4205440063
2000-11-23,D,19.5427923335
2000-11-24,D,18.3523958595
2000-11-25,D,18.5659066536
2000-11-26,D,17.6026334052
2000-11-27,D,17.8543673733
2000-11-28,D,16.8321873627
2000-11-29,D,16.8458890931
2000-11-30,D,15.3192805872
2000-12-01,D,13.4881038995
2000-12-02,D,14.0704732375
2000-12-03,D,13.0818712642
2000-12-04,D,13.1039227517
2000-12-05,D,12.5646058283
2000-12-06,D,11.8225599746
2000-12-07,D,11.5617712068
2000-12-08,D,11.3585290675
2000-12-09,D,10.9863986989
2000-12-10,D,10.2412192523
2000-12-11,D,8.34643909193
2000-12-12,D,6.14521892225
2000-12-13,D,5.80211191423
2000-12-14,D,4.22219505123
2000-12-15,D,5.12538302931
2000-12-16,D,6.68994667924
2000-12-17,D,6.76862101
2000-12-18,D,4.28194681373
2000-12-19,D,2.75451780287
2000-12-20,D,1.65708518517
2000-12-21,D,1.39570576405
2000-12-22,D,1.89930165786
2000-12-23,D,1.84161801797
2000-12-24,D,1.14222795289
2000-12-25,D,1.58813176316
2000-12-26,D,0.978905661338
2000-12-27,D,0.141826285014
2000-12-28,D,3.22118634949
2000-12-29,D,3.86408326262
2000-12-30,D,3.09001933603
2000-12-31,D,2.56644708258
2001-01-01,D,2.17722814059
2001-01-02,D,3.34270799241
2001-01-03,D,4.24791630957
2001-01-04,D,5.33537404333
2001-01-05,D,5.91193202616
2001-01-06,D,7.46394737839
2001-01-07,D,9.82061891148
2001-01-08,D,10.4639445944
2001-01-09,D,9.50542352338
2001-01-10,D,10.5131953863
2001-01-11,D,10.7643507416
2001-01-12,D,10.203973753
2001-01-13,D,7.83591250615
2001-01-14,D,8.45716967135
2001-01-15,D,8.09717828491
2001-01-16,D,8.50476058992
2001-01-17,D,9.42817235126
2001-01-18,D,8.95861535699
2001-01-19,D,7.89062384724
2001-01-20,D,7.14487125821
2001-01-21,D,7.16957111226
2001-01-22,D,7.32301554358
2001-01-23,D,7.23015856733
2001-01-24,D,6.64027214407
2001-01-25,D,7.56326507244
2001-01-26,D,6.91536359947
2001-01-27,D,6.94078425923
2001-01-28,D,6.3460583894
2001-01-29,D,5.88679798737
2001-01-30,D,6.7902945763
2001-01-31,D,6.66528546886
2001-02-01,D,4.00534472002
2001-02-02,D,3.93077604338
2001-02-03,D,5.69291655888
2001-02-04,D,5.91542258956
2001-02-05,D,5.19693325203
2001-02-06,D,5.28104774777
2001-02-07,D,5.42020845153
2001-02-08,D,5.07282178088
2001-02-09,D,4.53321382932
2001-02-10,D,4.72532819656
2001-02-11,D,4.34673316015
2001-02-12,D,4.58170423604
2001-02-13,D,4.06175181074
2001-02-14,D,4.85843977484
2001-02-15,D,5.74805271681
2001-02-16,D,4.16320867269
2001-02-17,D,4.35500168249
2001-02-18,D,5.20840296992
2001-02-19,D,4.00348648291
2001-02-20,D,4.42819478463
2001-02-21,D,4.97253124236
2001-02-22,D,6.08507294679
2001-02-23,D,6.50626547543
2001-02-24,D,7.65039344714
