company_id,name_latest,names_previous
795403,Watts Water Technologies Inc,
795551,Theragenics Corp,
796124,Eldorado Artesian Springs Inc,
796317,Alliance Financial Corp /NY/,
796343,Adobe Systems Inc,
796489,Southwest Royalties Inc Income Fund VI,
796505,"Clearfield, Inc.",
796534,National Bankshares Inc,
79661,Portsmouth Square Inc,
796655,Ants Software Inc,
796764,"Premier Exhibitions, Inc.",
797079,Epolin Inc /NJ/,
79732,Potomac Electric Power CO,
797463,General Electric Capital Services Inc/Ct,
797465,Stanley Furniture CO Inc.,
797468,Occidental Petroleum Corp /DE/,
797542,Emerald Medical Applications Corp.,Zaxis International Inc
797564,"HST Global, Inc.",
797574,GNB Financial Services Inc,
797662,"American Rare Earths & Materials, Corp.",
797721,Viasat Inc,
797838,Neffs Bancorp Inc,
798081,Lakeland Industries Inc,
798287,PAM Transportation Services Inc,
798354,Fiserv Inc,
798359,Investors Real Estate Trust,
798371,Garb OIL & Power Corp,
798528,Odyssey Marine Exploration Inc,
798783,Universal Health Realty Income Trust,
79879,PPG Industries Inc,
798941,First Citizens Bancshares Inc /DE/,
798949,Unit Corp,
798955,Cost Plus Inc/Ca/,
798985,"China SKY ONE Medical, Inc.",
799088,Carmike Cinemas Inc,
799165,Dawson Geophysical CO,TGC Industries Inc
799167,Marten Transport LTD,
799231,Almost Family Inc,
799233,Heartland Express Inc,
799235,Erhc Energy Inc,
799288,"Lands' End, Inc.",Lands END Inc
799292,M I Homes Inc,
799414,"China Agricorp, Inc",American Telstar Inc
79958,Precision Castparts Corp,
799694,Oncologix Tech Inc.,
799698,Cytrx Corp,
799729,Parexel International Corp,
799850,Americas Carmart Inc,
800240,Office Depot Inc,
800286,SED International Holdings Inc,
80035,Preformed Line Products CO,
800457,Donegal Group Inc,
800458,Rentrak Corp,
800459,Harman International Industries Inc /DE/,
80124,Presidential Life Corp,
801337,Webster Financial Corp,
801348,Pruco Life Variable Contract Real Property Account,
801351,Warnaco Group Inc /DE/,
80172,National Presto Industries Inc,
801748,Hemacare Corp /CA/,
801898,JOY Global Inc,
802257,"True Nature Holding, Inc.","Brain Tree International IncTrunity Holdings, Inc."
802356,Parlux Fragrances Inc,
802481,Pilgrims Pride Corp,
802510,Castle Holding Corp,
802681,Bryn Mawr Bank Corp,
802724,Insite Vision Inc,
802851,Logic Devices Inc,
802967,"Associated Materials, LLC",
803014,Comverse Technology Inc/Ny/,
803016,California First National Bancorp,
803044,Electronic Control Security Inc,
803164,Choiceone Financial Services Inc,
803352,Continucare Corp,
803578,Information Analysis Inc,
803647,Versar Inc,
803649,Equity Commonwealth,Commonwealth Reit
803771,USA Real Estate Investment Trust /CA,
804154,Lithium Technology Corp,
80420,Powell Industries Inc,
804212,Airgas Inc,
804217,Secured Income L P,
80424,Procter & Gamble CO,
804269,"General Motors Financial Company, Inc.",
804328,Qualcomm Inc/De,
804561,Central Virginia Bankshares Inc,
804671,Biggest Little Investments LP,
804753,Cerner Corp /MO/,
805022,"Buckeye Partners, L.P.",
805080,West Suburban Bancorp Inc,
805264,Axiall Corp/De/,Georgia Gulf Corp /DE/
805305,Quiksilver Inc,
805326,Emisphere Technologies Inc,
805676,Park National Corp /OH/,
805729,China Senior Living Industry International Holding Corp,China Forestry Inc
805792,Baldwin Technology CO Inc,
805928,"Axogen, Inc.",Lectec Corp /MN/
805993,Uniprop Manufactured Housing Communities Income Fund II /MI/,
806172,Sono TEK Corp,
806175,"NEW Leaf Brands, Inc.",
806279,Codorus Valley Bancorp Inc,
8063,Astronics Corp,
806517,Psychemedics Corp,
806592,"Sunwin Stevia International, Inc.","Sunwin International Neutraceuticals, Inc."
80661,Progressive Corp/Oh/,
806817,Jennifer Convertibles Inc,
806888,Response Biomedical Corp,
807707,Voxx International Corp,Audiovox Corp
807863,Mitek Systems Inc,
807882,Jack IN THE BOX Inc /NEW/,
807884,Cash America International Inc,
808011,Winner Medical Group Inc,
808015,"Micro Imaging Technology, Inc.",
808028,Southwest OIL & GAS Income Fund VII A L P,
808047,QKL Stores Inc.,
808064,C&D Technologies Inc,
808326,Emcore Corp,
808362,Baker Hughes Inc,
808377,CRI Hotel Income Partners L P,
808450,Navistar International Corp,
808461,General Communication Inc,
809248,"Carrols Restaurant Group, Inc.",
809933,Ecology & Environment Inc,
810084,Bioject Medical Technologies Inc,
810117,Southwest Royalties Institutional Income Fund Vii-B L P,
810136,Photronics Inc,
81018,Public Service CO OF Colorado,
81020,"Duke Energy Indiana, LLC","Duke Energy Indiana, Inc."
810208,"Aurasound, Inc.",
81023,Public Service CO OF NEW Mexico,
81027,Public Service CO OF Oklahoma,
81033,Public Service Electric & GAS CO,
810509,"Navidea Biopharmaceuticals, Inc.",Neoprobe Corp
810534,"Cleopatra International Group, Inc.",
81061,Publix Super Markets Inc,
810689,Bank OF Granite Corp,
810829,Dreams Inc,
810958,Citizens & Northern Corp,
81100,Puget Sound Energy Inc,
811036,"Taxmasters, Inc.",
811156,CMS Energy Corp,
811212,Cesca Therapeutics Inc.,Thermogenesis Corp
811222,Cardiff International Inc,
811240,"Biolase, Inc",Biolase Technology Inc
811271,"Entech Solar, Inc.",
811419,Natural Resources USA Corp,
811532,Cedar Fair L P,
81157,PGI Inc,
811589,First Bancorp /NC/,
811592,Redwood Mortgage Investors VI,
811596,Kaiser Aluminum Corp,
811641,Immucell Corp /DE/,
811672,Union Bancorp Inc /PA/,
811779,"Multicell Technologies, Inc.",
811808,Summit Financial Group Inc,
811830,"Santander Holdings Usa, Inc.",
811831,Northeast Bancorp /ME/,
812011,Vail Resorts Inc,
812074,Owens Illinois Inc /DE/,
812128,Sanderson Farms Inc,
812149,Regional Brands Inc.,4net Software Inc
812152,Ridgefield Acquisition Corp,
812191,Rehabcare Group Inc,
812233,Owens-Illinois Group Inc,
812301,"Patient Safety Technologies, Inc",
812306,Procyon Corp,
812348,Century Bancorp Inc,
812564,Angeles Income Properties LTD 6,
812630,DEL Taco Income Properties IV,
812701,Calgon Carbon Corp,Calgon Carbon Corporation
812796,"Soligenix, Inc.",
812900,Saks Inc,
812906,Hancock Fabrics Inc,
81318,"Yuma Energy, Inc.",Pyramid OIL CO
813298,"Destination XL Group, Inc.",Casual Male Retail Group Inc
813389,American Home Alliance Corp,
813619,Southwall Technologies Inc /DE/,
81362,Quaker Chemical Corp,
813621,Amcol International Corp,
813640,Citizens Bancshares Corp /GA/,
813658,Northland Cable Properties Seven Limited Partnership,
813672,Cadence Design Systems Inc,
813716,Cirtran Corp,
813718,"Momentum Biofuels, Inc.",
813762,Icahn Enterprises L.P.,
813779,Crimson Exploration Inc.,
813781,Exide Technologies,
813828,CBS Corp,
813920,CEC Entertainment Inc,
814046,ALP Liquidating Trust,
814184,TCF Financial Corp,
814250,Ladish CO Inc,
814286,"Halo Companies, Inc.",
814361,Timberland CO,
814453,Newell Brands Inc,Newell Rubbermaid Inc
814547,Fair Isaac Corp,
814549,Ebix Inc,
814585,Mbia Inc,
814586,Lifeway Foods Inc,
8146,"Astronova, Inc.",Astro MED Inc /NEW/
814676,CPS Technologies Corp/De/,
814904,Golden River Resources Corp.,
814920,Texstar OIL Corp,Bonamour Pacific IncMillennia Inc
814926,"Capstone Companies, Inc.",Chdt Corp
815024,American Affordable Housing II Limited Partnership,
815065,Steris Corp,
815093,MGC Diagnostics Corp,Angeion Corp/Mn
815094,Abiomed Inc,
815097,Carnival Corp,
815353,Emerald Dairy Inc,
815556,Fastenal CO,
815917,Jones Financial Companies Lllp,
816159,AIR Methods Corp,
816284,Celgene Corp /DE/,
816761,Teradata Corp /DE/,
816956,Conmed Corp,
817129,Telestone Technologies Corp,
817135,"Alliance Healthcare Services, Inc",
817366,VCA Inc,VCA Antech Inc
817473,"American Capital, LTD",
8177,Atlantic American Corp,
817720,Synaptics Inc,
817979,Accuride Corp,
818033,"Heron Therapeutics, Inc. /DE/",AP Pharma Inc /DE/
818479,Dentsply Sirona Inc.,Dentsply International Inc /DE/
818677,Security Federal Corp,
818813,Bitstream Inc.,
819050,Vical Inc,
8192,Atlantic City Electric CO,
819220,Multi Color Corp,
81955,Rand Capital Corp,
819689,Arrhythmia Research Technology Inc /DE/,
819793,Albany International Corp /DE/,
819913,Hallmark Financial Services Inc,
819926,"Cleantech Solutions International, Inc.,","China Wind Systems, Inc"
820027,Ameriprise Financial Inc,
820081,Cambrex Corp,
820096,Perrigo CO,
820097,Micronetics Inc,Micronetics  Inc
82020,United States Lime & Minerals Inc,
820237,GEN Probe Inc,
820313,Amphenol Corp /DE/,
820318,Ii-Vi Inc,
820380,International Automated Systems Inc,
820600,"Omagine, Inc.",
820608,Quantrx Biomedical Corp,
820736,Orbital Sciences Corp /DE/,
820738,Tigerlogic Corp,
820771,Goliath Film & Media Holdings,China Advanced Technology
820901,Arete Industries Inc,
820907,Parkvale Financial Corp,
821002,G III Apparel Group LTD /DE/,
821026,"Andersons, Inc.",Andersons Inc
821127,Boston Private Financial Holdings Inc,
821130,United States Cellular Corp,
821189,EOG Resources Inc,
821483,"PAR Pacific Holdings, Inc.",Delta Petroleum Corp/CoPAR Petroleum Corp/Co
821536,Hearusa Inc,
82166,Raven Industries Inc,
821899,Terrace Ventures Inc,
821995,Juniper Pharmaceuticals Inc,Columbia Laboratories Inc
822083,Plainscapital Corp,
822370,"Mynd Analytics, Inc.","CNS Response, Inc."
822411,"Immunocellular Therapeutics, Ltd.",
822416,Pultegroup Inc/Mi/,
822418,Bioclinica Inc,
822434,Alliance Health Inc,
822662,Fidelity Southern Corp,
822663,Inter Parfums Inc,
822708,Zoom Technologies Inc,
822746,"Infinity Energy Resources, Inc",
822783,Realmark Property Investors Limited Partnership Vi-A,
822818,Clean Harbors Inc,
822997,International Packaging & Logistics Group Inc.,
823094,Sothebys,
823277,CHS Inc,
823544,"ALL Grade Mining, Inc.","Hybred International, Inc."
823546,B4mc Gold Mines Inc,Heavenly HOT Dogs Inc
823768,Waste Management Inc,
823876,Apogee Technology Inc,
824142,Aaon Inc,
824410,Sandy Spring Bancorp Inc,
824416,Quest Patent Research Corp,
82473,Innsuites Hospitality Trust,
825313,Alliancebernstein Holding L.P.,
825315,Inland Land Appreciation Fund LP,
825322,Mphase Technologies Inc,
825324,Good Times Restaurants Inc,
825410,Landauer Inc,
825411,"Sevcon, Inc.",Tech OPS Sevcon Inc
825542,Scotts Miracle-Gro CO,
825788,Divall Insured Income Properties 2 Limited Partnership,
825881,Southwest OIL & GAS Income Fund Viii-A L P,
825886,Southwest Royalties Institutional Income Fund Viii B L P,
826083,Dell Inc,
826154,Orrstown Financial Services Inc,
826253,Aura Systems Inc,
82628,Symmetricom Inc,
826326,"ARC Group Worldwide, Inc.",ARC Wireless Solutions Inc
826675,Dynex Capital Inc,
826683,"Merriman Holdings, Inc",
826773,"Unitek Global Services, Inc.",
827052,Edison International,
827054,Microchip Technology Inc,
827099,Tetridyn Solutions Inc,
827187,Select Comfort Corp,
827230,Microfinancial Inc,
827809,QLT Inc/Bc,
827871,"Eagle Pharmaceuticals, Inc.",
827876,Stratean Inc.,Smartdata Corp
82811,Regal Beloit Corp,
828146,Interlink Electronics Inc,
828530,Admiral Financial Corp,
828678,Firstcity Financial Corp,
828750,GSI Commerce Inc,
828878,"Great China International Holdings, Inc.",
828916,Weingarten Realty Investors /TX/,
828940,"Santeon Group, Inc.",
828944,Wsfs Financial Corp,
829114,Pruco Life OF NEW Jersey Variable Contract Real Property ACC,
829224,Starbucks Corp,
829323,"Inuvo, Inc.",
829325,"Spyr, Inc.",EAT AT Joes LTD
830052,"RBC Life Sciences, Inc.",
830122,Pico Holdings Inc /NEW,
830159,American TAX Credit Properties LP,
830253,Kiantone Pipeline Corp,
830483,"Oakridge Global Energy Solutions, Inc.","OAK Ridge Energy Technologies, Inc.OAK Ridge Micro-Energy Inc"
830524,Chase Corp,
830616,"SCI Engineered Materials, Inc.",
830656,Pressure Biosciences Inc,
830741,"Vhgi Holdings, Inc.",
830748,"Pacific Office Properties Trust, Inc.",
830916,Multi Fineline Electronix Inc,
831001,Citigroup Inc,
831246,Franklin Credit Holding Corp/De/,
831259,Freeport-Mcmoran Inc,Freeport Mcmoran Copper & Gold Inc
831327,Imperial Sugar CO /NEW/,
831355,LKA Gold Inc /DE/,LKA International Inc /DE/
831489,Scores Holding CO Inc,
831491,Tower Park Marina Investors LP,
831547,Spectrum Pharmaceuticals Inc,
831641,Tetra Tech Inc,
831749,Helix Biomedix Inc,
831967,Kinetic Concepts Inc,
831968,Providence & Worcester Railroad Co/Ri/,
832101,Idex Corp /DE/,
832370,Flint Telecom Group Inc.,
832428,E.W. Scripps CO,Scripps E W CO /DE
83246,Hsbc USA Inc /MD/,
832480,UTG Inc,
832488,"MAM Software Group, Inc.",
832489,"Geovax Labs, Inc.",
8328,"Applied Minerals, Inc.",
832818,BOL Bancshares Inc,
832847,Community Capital Corp /SC/,
832988,Signet Jewelers LTD,
833079,Meritage Homes Corp,
833081,Pride International Inc,
833444,Tyco International PLC,Tyco International LTD
83350,Reserve Petroleum CO,
833640,Power Integrations Inc,
833795,Homefed Corp,
83402,"Resource America, Inc.",
834071,Toyota Motor Credit Corp,
834162,MTR Gaming Group Inc,
834285,Republic First Bancorp Inc,
834365,Biolife Solutions Inc,
835011,MGP Ingredients Inc,
835012,Commonwealth Bankshares Inc,
835095,Boston Capital TAX Credit Fund LTD Partnership,
835324,"Stock Yards Bancorp, Inc.",S Y Bancorp Inc
835357,Mony Life Insurance CO OF America,
835662,Mercari Communications Group LTD,
835729,BMC Software Inc,
835887,Progenics Pharmaceuticals Inc,
836106,Novellus Systems Inc,
836147,Middlefield Banc Corp,
836157,Lindsay Corp,
836429,Synergetics USA Inc,
836564,Patriot Scientific Corp,
836658,Voya Insurance & Annuity CO,ING USA Annuity & Life Insurance CO
836690,Innovative Solutions & Support Inc,
836809,"Aftermaster, Inc.","Studio ONE Media, Inc."
836937,UPD Holding Corp.,"Esio Water & Beverage Development Corp.Tempco, Inc."
837010,Voya Retirement Insurance & Annuity CO,ING Life Insurance & Annuity CO
837173,"Walter Energy, Inc.",
837465,Callaway Golf CO,
837490,Mera Pharmaceuticals Inc,
837583,Government Trust 1 D,
837852,"YOU ON Demand Holdings, Inc.",
837919,Everest Fund L P,
838796,"Kiwibox.Com, Inc.",
838875,Willamette Valley Vineyards Inc,
838879,Radient Pharmaceuticals Corp,
839087,"Vasomedical, Inc",Vasomedical Inc
839345,Boston Financial Qualified Housing TAX Credits LP III,
839441,Imagenetix Inc /NV/,
839443,Telvue Corp,
839470,Uranium Resources Inc /DE/,
840264,Capitol Bancorp LTD,
840467,Beckman Coulter Inc,
840489,First Cash Financial Services Inc,
840715,Clearone Inc,Clearone Communications Inc
840883,BTU International Inc,
840889,Doral Financial Corp,
8411,Atwood Oceanics Inc,
84112,"George Risk Industries, Inc.",Risk George Industries Inc
84129,Rite AID Corp,
841360,"Insulcrete, Inc.",
841501,Owens Mortgage Investment Fund A Calif LTD Partnership,
841535,Government Backed Trust T-1,
841692,FSI International Inc,
841866,AMS Health Sciences Inc,
842013,"Medefile International, Inc.",
842023,Bio-Techne Corp,Techne Corp /MN/
842162,Lear Corp,
842183,Ramco Gershenson Properties Trust,
842295,TOR Minerals International Inc,
842314,American TAX Credit Properties II L P,
84246,RLI Corp,
842517,Isabella Bank Corp,
842518,Evans Bancorp Inc,
842633,Trimas Corp,
842694,"Wuhan General Group (China), Inc",
842722,"Fuse Science, Inc.","Double Eagle Holdings, Ltd."
84290,"Robbins & Myers, Inc.",
843006,Issuer Direct Corp,
843212,American Energy Group LTD,
843368,Northland Cable Properties Eight Limited Partnership,
843762,Rexnord LLC,
844048,DSI Realty Income Fund XI,
844059,"FRP Holdings, Inc.",Patriot Transportation Holding Inc
844143,Differential Brands Group Inc.,Joe'S Jeans Inc.
844161,Cherokee Inc,
844538,Tropic International Inc.,Rockford Minerals Inc /FI
844788,Cyclone Uranium Corp,Fischer Watt Gold CO Inc
844789,US Home Systems Inc,
844856,Vapor Corp.,
844887,Diamondhead Casino Corp,
844965,Tetra Technologies Inc,
844985,Positron Corp,
845091,Transamerica Advisors Life Insurance CO,
845289,"Harvest Natural Resources, Inc.",
845385,Princeton Capital Corp,Regal ONE Corp
845399,Raines Lenders L P,
845698,Grant Park Futures Fund Limited Partnership,
845750,WNC California Housing TAX Credits LP,
845818,Radiant Systems Inc,
845819,Dala Petroleum Corp.,Westcott Products Corp
845877,Federal Agricultural Mortgage Corp,
846377,"Source Financial, Inc.","Wiki Group, Inc.Wikiloan Inc."
846475,Zynex Inc,
846581,Prudential Variable Contract Real Property Account,
846617,Bridge Bancorp Inc,
846876,Presstek Inc /DE/,
846901,Lakeland Bancorp Inc,
846913,"Fuel Tech, Inc.",
846931,Lake Sunapee Bank Group,NEW Hampshire Thrift Bancshares Inc
847015,"Medican Enterprises, Inc.",TC X Calibur Inc
847320,Southwest OIL & GAS Income Fund Ix-A LP,
847383,NEW Frontier Media Inc,
847384,Southwest Royalties Institutional Income Fund Ix-B LP,
847415,National TAX Credit Partners L P,
847416,Eagle Ford OIL & GAS Corp,
847464,"China YCT International Group, Inc.",
84748,Rogers Corp,
847942,Strategic Acquisitions Inc /NV/,
84839,Rollins Inc,
849145,Heritage Global Inc.,Counsel RB Capital Inc.
849146,Lifevantage Corp,
849213,Plum Creek Timber CO Inc,
849399,Symantec Corp,
849401,"ADM Tronics Unlimited, Inc.",ADM Tronics Unlimited Inc/De
849502,Ramtron International Corp,
849547,Black BOX Corp,
849636,Respirerx Pharmaceuticals Inc.,Cortex Pharmaceuticals Inc/De/
8497,Assuranceamerica Corp,
849706,Advanced Environmental Recycling Technologies Inc,
849869,Silgan Holdings Inc,
850033,BP Prudhoe BAY Royalty Trust,
850141,Horace Mann Educators Corp /DE/,
850209,"Foot Locker, Inc.",Foot Locker Inc
850261,"Sorrento Therapeutics, Inc.",
8504,"Enerjex Resources, Inc.",
850429,Tredegar Corp,
850460,Encore Wire Corp,
850483,Gtsi Corp,
850579,PLX Technology Inc,
850606,Community Financial Corp /VA/,
850660,"Victor Technologies Group, Inc.",Thermadyne Holdings Corp /DE
850693,Allergan Inc,
851205,Cognex Corp,
851249,"Fortune Industries, Inc.",
851310,Harmonic Inc,
851520,Exponent Inc,
851726,Santa FE Gold Corp,
851968,Mohawk Industries Inc,
852437,Rand Worldwide Inc,
852564,Unilens Vision Inc,
852570,Global Axcess Corp,
852766,"YTB International, Inc.",
852772,Dennys Corp,
852953,Boston Financial Qualified Housing TAX Credits L P V,
853496,Inland Land Appreciation Fund II LP,
853566,Boston Capital TAX Credit Fund II LTD Partnership,
853695,DRI Corp,
853816,Landstar System Inc,
85408,Rowan Companies PLC,Rowan Companies Inc
854092,Redwood Mortgage Investors VII,
854395,First Financial Service Corp,
854398,XRS Corp,Xata Corp /MN/
854560,Great Southern Bancorp Inc,
854701,Integrated Silicon Solution Inc,
854775,Digi International Inc,
854800,"Micronet Enertec Technologies, Inc.",Lapis Technologies Inc
854852,Emrise Corp,
854860,Williams Controls Inc,
85535,Royal Gold Inc,
855574,Ameriana Bancorp,
855612,ZIX Corp,
855654,Immunogen Inc,
855658,Lattice Semiconductor Corp,
855683,Milestone Scientific Inc.,
855787,Alpha Energy Inc,
855874,Community Financial Corp /MD/,TRI County Financial Corp /MD/
855931,Potash Corp OF Saskatchewan Inc,
85608,Valpey Fisher Corp,
856135,American TAX Credit Properties III LP,
856982,Merit Medical Systems Inc,
856984,USA Equities Corp.,American Biogenetic Sciences Inc
857005,PTC Inc.,Parametric Technology Corp
85704,"Harris Teeter Supermarkets, Inc.",Ruddick Corp
857115,Gateway TAX Credit Fund II LTD,
857501,"Jacobs Financial Group, Inc.",
857737,"Iconix Brand Group, Inc.",
857855,United Community Banks Inc,
857872,Birch Branch Inc,
857949,"China Green Agriculture, Inc.",
857957,South Hertfordshire United Kingdom Fund LTD,
858339,Caesars Entertainment Corp,
858395,"Caesars Entertainment Operating Company, Inc.",
858452,Transcend Services Inc,
858470,Cabot OIL & GAS Corp,
858655,Haynes International Inc,
858748,OP Tech Environmental Services Inc,
858800,Emclaire Financial Corp,
858803,"Avanir Pharmaceuticals, Inc.",
858877,"Cisco Systems, Inc.",Cisco Systems Inc
859014,Compuware Corp,
859070,First Community Bancshares Inc /NV/,
859139,Delphi Financial Group Inc/De,
859163,AVX Corp,
859222,"BAY Bancorp, Inc.",Carrollton Bancorp
859313,"Energiz Renewable, Inc.","C&G DEC Capital, Inc"
859368,Medicis Pharmaceutical Corp,
859475,Trident Microsystems Inc,
859598,Seacor Holdings Inc /NEW/,
85961,Ryder System Inc,
859737,Hologic Inc,
85974,Ryland Group Inc,
859747,1PM Industries,
859905,Southwest OIL & GAS Income Fund X-A LP,
859906,Southwest OIL & GAS Income Fund X-B LP,
859910,Southwest Royalties Institutional Income Fund X-A LP,
859911,Southwest Royalties Institutional Income Fund X-B LP,
859917,"Rapid Fire Marketing, Inc.",
859921,National TAX Credit Investors II,
860131,Wave Sync Corp.,China Bio-Energy Corp.
860331,WNC Housing TAX Credit Fund II LP,
860413,First Interstate Bancsystem Inc,
860518,Itex Corp,
860519,Savannah Bancorp Inc,
860543,"China Grand Resorts, Inc.",
860546,Corporate Office Properties Trust,
860730,"HCA Holdings, Inc.",
860731,Tyler Technologies Inc,
860748,Kemper Corp,Unitrin Inc
86115,Safeguard Scientifics Inc,
861361,B/E Aerospace Inc,BE Aerospace Inc
861370,Flyingeagle PU Technical Corp,Sooner Holdings Inc /OK/
86144,Safeway Inc,
861441,Futures Portfolio Fund L.P.,
861459,Granite Construction Inc,
861838,"Idera Pharmaceuticals, Inc.",
861842,Cathay General Bancorp,
861878,Stericycle Inc,
861884,Reliance Steel & Aluminum CO,
861955,CIB Marine Bancshares Inc,
862022,Hugoton Royalty Trust,
862480,K Swiss Inc,
862510,Transatlantic Holdings Inc,
86264,Carbon Natural GAS CO,
862651,"Investview, Inc.","Global Investor Services, Inc."
862668,Escalon Medical Corp,
862692,Cryo Cell International Inc,
862831,Financial Institutions Inc,
862861,Appliance Recycling Centers OF America Inc /MN,
862923,Transamerica Advisors Life Insurance CO OF NEW York,
863015,Isle OF Capri Casinos Inc,
863061,Odyssey Pictures Corp,
863110,Artesian Resources Corp,
86312,"Travelers Companies, Inc.",
863157,Petsmart Inc,
863436,Benchmark Electronics Inc,
863456,WET Seal Inc,
863680,Cardiogenesis Corp /CA,
863894,Female Health CO,
863895,"Naturalnano, Inc.",
864233,O Charleys Inc,
864240,Sypris Solutions Inc,
864264,Simon Worldwide Inc,
864270,American Honda Finance Corp,
864509,Command Security Corp,
864559,Cascade Microtech Inc,
864683,Cyberonics Inc,
864749,Trimble Navigation LTD /CA/,
864839,Royale Energy Inc,
864921,Juniper Group Inc,
865058,National Security Group Inc,
86521,SAN Diego GAS & Electric CO,
865415,Adept Technology Inc,
865436,Whole Foods Market Inc,
865549,Atlas Futures Fund Limited Partnership,
865570,THQ Inc,
865752,Monster Beverage Corp,Hansen Natural Corp
865754,Sauer Danfoss Inc,
865911,Cascade Bancorp,
865917,Versant Corp,
865941,Celadon Group Inc,
866054,Commercial National Financial Corp /PA,
866121,"Orbital Atk, Inc.",Alliant Techsystems Inc
866273,Matrix Service CO,
866368,PS Business Parks Inc/Ca,
866374,Flextronics International Ltd.,
866439,Klever Marketing Inc,
866458,Forlink Software Corp Inc,
866609,ION Geophysical Corp,
866706,Esco Technologies Inc,
866729,Scholastic Corp,
866787,Autozone Inc,
866829,Helix Energy Solutions Group Inc,
866873,DEL Monte Foods CO,
866970,Lighting Science Group Corp,
8670,Automatic Data Processing Inc,
867028,"2050 Motors, Inc.",Zegarelli Group International Inc
867038,Spindletop OIL & GAS CO,
867374,Electronics FOR Imaging Inc,
867493,Indiana Community Bancorp,
86759,Santa FE Financial Corp,
867665,Abraxas Petroleum Corp,
867687,"America West Resources, Inc.",
867773,Sunpower Corp,
867840,"Precision Optics Corporation, Inc.",Precision Optics Corp IncPrecision Optics Corporation Inc
867963,United American Healthcare Corp,
868082,Everflow Eastern Partners LP,
868267,Food Technology Service Inc,
868271,Severn Bancorp Inc,
868278,"Prophase Labs, Inc.",
868368,Rochester Medical Corporation,
868611,Sonic Corp,
868671,Glacier Bancorp Inc,
868689,T BAY Holdings Inc,
868725,"Rentech, Inc.",Rentech Inc /CO/
868740,AEI NET Lease Income & Growth Fund XIX Limited Partnership,
868780,"Dorman Products, Inc.",
868857,Aecom,Aecom Technology Corp
869090,"Chase Bank Usa, National Association",
869187,Baltia AIR Lines Inc,
869484,Call NOW Inc,
869487,Tandy Brands Accessories Inc,
869495,Deep Well OIL & GAS Inc,
869531,Golden Eagle International Inc,
869660,WNC California Housing TAX Credits II LP,
869986,Advanced Photonix Inc,
870385,Carolina Financial Corp,
87047,SB Partners,
87050,"Neonode, Inc",
870732,American Natural Energy Corp,
870743,Groen Brothers Aviation Inc /UT/,
870753,Numerex Corp /PA/,
870815,Boston Financial TAX Credit Fund Plus,
870826,Evine Live Inc.,Valuevision Media Inc
871344,Moller International Inc,
871763,Manpowergroup Inc.,Manpower Inc /WI/
872248,Petroquest Energy Inc,
872448,Atmel Corp,
872544,National Quality Care Inc,
872589,Regeneron Pharmaceuticals Inc,
872821,Wilmington Trust Corp,
872835,ESB Financial Corp,
872912,"Delcath Systems, Inc.",Delcath Systems Inc
873044,Radisys Corp,
873185,Uscorp,
873198,"Applied Visual Sciences, Inc.",
873303,"Sarepta Therapeutics, Inc.",AVI Biopharma Inc
873364,Cephalon Inc,
87347,Schlumberger LTD /NV/,
873540,"Drinks Americas Holdings, LTD",
873799,Morgan Stanley Smith Barney Spectrum Select LP,
873860,Ocwen Financial Corp,
874015,Ionis Pharmaceuticals Inc,Isis Pharmaceuticals Inc
874016,Jones Group Inc,
874214,ANN Inc.,Anntaylor Stores Corp
874238,Sterling Construction CO Inc,
874292,Addvantage Technologies Group Inc,
874396,"Lifetime Brands, Inc",
874444,Retail Ventures Inc,
874495,Jeffersonville Bancorp,
874499,Gulfport Energy Corp,
874501,Ambac Financial Group Inc,
874663,Alkermes Inc,
874691,"OSI Restaurant Partners, LLC",
874710,Allied Healthcare Products Inc,
874716,Idexx Laboratories Inc /DE,
874733,Mediware Information Systems Inc,
874761,AES Corp,
874766,Hartford Financial Services Group Inc/De,
874792,"Green Technology Solutions, Inc.",
874841,Pacific Sunwear OF California Inc,
874866,Corvel Corp,
874977,State Auto Financial Corp,
875045,Biogen Inc.,Biogen Idec Inc.
875159,XL Group LTD,XL Group PLC
875278,WNC Housing TAX Credit Fund III L P,
875296,Lapolla Industries Inc,
875320,Vertex Pharmaceuticals Inc / MA,
875355,Insignia Systems Inc/Mn,
875357,BOK Financial Corp ET AL,
875582,Northern Technologies International Corp,
875622,Biospecifics Technologies Corp,
87565,Schulman A Inc,
875657,Ultralife Corp,
875729,Bion Environmental Technologies Inc,
876134,"Redify Group, Inc.",Tgfin Holdings Inc
876167,Progress Software Corp /MA,
876343,Biotime Inc,
876367,"Legal Life Plans, Inc.","Cancer Therapeutics IncNano Dimensions, Inc."
876378,Transenterix Inc.,"Safestitch Medical, Inc."
876427,Monro Muffler Brake Inc,
876437,Mgic Investment Corp,
876523,Ezcorp Inc,
876883,MDC Partners Inc,
877212,Zebra Technologies Corp,
877422,Spartannash CO,Spartan Stores Inc
877476,America Service Group Inc /DE,
877860,National Health Investors Inc,
877890,Citrix Systems Inc,
878004,Chugach Electric Association Inc,
87802,Scientific Industries Inc,
878079,BON TON Stores Inc,
878088,"PAR Pharmaceutical Companies, Inc.",
878375,American BAR Association Members / Northern Trust Collective TR,
878520,SWS Group Inc,
878522,Stewart Enterprises Inc,
878526,Natus Medical Inc,
878560,"Calatlantic Group, Inc.",Standard Pacific Corp /DE/
